"rid", "binaryID"
28465,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000010000000000110101011000000001
28371,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000010000000000110101011000000010
28120,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000100000000000000000
28160,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000000
28408,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000001
24982,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000000000
28470,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100000
28595,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001
27535,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000101000
28314,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000101001
28193,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000000
28376,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000001
28196,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000010
28343,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000011
27377,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000000000
28069,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000000001
28062,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000000010
28063,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000000011
28066,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000001100
28068,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000000001101
25913,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000000
28044,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000001
27385,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000010
28036,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000011
25910,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000000
27403,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000001
27971,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000010
27418,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000000
27517,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000001
27919,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000010
20236,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000000000
20477,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000001010
20557,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000001011
20091,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110010000000000010100111111110
20093,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110010000000000010100111111111
25961,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010000
26197,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010001
26351,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001101101110
26352,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001101101111
26245,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001101111000
22683,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011010010000000011000110000
22684,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011010010000000011000110010
21638,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001100
22335,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001110
22613,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001111
21632,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100100000
23052,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100100010
22350,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000000000
21737,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010000
22777,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010001
22499,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010010
22557,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010011
22578,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001001000000000
22759,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001001001000100
22761,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001001001000110
19545,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001000
19893,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001001
19665,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001100
19877,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001101
19885,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001110
19886,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001111
17204,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000
18279,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000001
18378,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000010
18374,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000100
18375,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000101
19209,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000001000
18386,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000001000010100
28687,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000001000010101
18365,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000001000010110
26268,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000000
26315,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000001
26311,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000010
26312,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000011
26295,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000100
26308,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000101
28104,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000100000000001101010110000000000
28481,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000100000000001101010110000000001
28361,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000100000000001101010110000000010
28121,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001000000000000000000
28161,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000
28250,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000001
28422,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000010
28424,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000011
28324,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000000
28204,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000010
28469,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000011
27536,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001010000
28302,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001010001
28194,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000010000000
28379,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000010000001
28197,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000010000100
28345,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000010000101
25914,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000000
28064,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000001
26095,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000100
28037,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000101
25911,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000000
27972,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000001
27404,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000010
27983,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000011
27973,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000100
27419,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000000
27656,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000001
27933,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000010
27899,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000100
27903,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000101
20149,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100000000000000000000000000000
26198,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110000000010110011000100010
26297,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110000000010110011000100011
26342,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110100100000000110001100100
26343,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110100100000000110001100101
22336,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000000001000011100
22701,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000000001000011101
22797,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000000001000011110
23055,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000000001000011111
22351,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000000000
21738,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100000
22778,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100001
21740,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100100
22500,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100101
22558,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100110
22592,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010000000100111
22579,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000010000010010000000000
19544,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100000011100000010000
19895,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100000011100000010001
19666,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100000011100000011000
19876,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100000011100000011001
17205,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000000000
18401,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000000001
18280,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000000010
17859,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000001010
17860,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000001011
19210,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000010000
19290,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000000000010001
22116,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000010000101010
22117,1000100000010001001001001100000000000000000100000000000000000010000000000011000000100000001000000100010000010000101011
26269,1000100000010001001001001100000000000000000100000000000000000010000000000011101111111000000000000001100000100000000000
26320,1000100000010001001001001100000000000000000100000000000000000010000000000011101111111000000000000001100000100000000001
26309,1000100000010001001001001100000000000000000100000000000000000010000000000011101111111000000000000001100000100000000100
26296,1000100000010001001001001100000000000000000100000000000000000010000000000011101111111000000000000001100000100000001000
26307,1000100000010001001001001100000000000000000100000000000000000010000000000011101111111000000000000001100000100000001001
28105,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001000000000011010101100000000000
28464,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001000000000011010101100000000001
27232,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001000000000011010101100000000010
28122,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001100000000010000000000000000000
28162,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001100000000010100000000000000000
28254,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001100000000010100000000000000001
28251,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001100000000010100000000000000010
28397,1000100000010001001001001100000000000000000100000000000001000100010000001000000000100001100000000010100000000000000011
28205,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000010000100
28471,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000010000101
28329,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000010000110
27537,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000010100000
28301,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000010100001
28198,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000100001000
28377,1000100000010001001001001100000000000000000100000000000001000100010000001010000001000000000000000000000000000100001001
25915,10001000000100010010010011000000000000000001000000000000000000100000000000000010100000000011000001000000000000100000000
28055,10001000000100010010010011000000000000000001000000000000000000100000000000000010100000000011000001000000000000100000001
26096,10001000000100010010010011000000000000000001000000000000000000100000000000000010100000000011000001000000000000100001000
28041,10001000000100010010010011000000000000000001000000000000000000100000000000000010100000000011000001000000000000100001001
27965,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000000010
27966,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000000011
27405,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000000100
27991,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000000101
27997,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000000110
27974,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000001000
27981,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000001100000001001
27420,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100000000
27516,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100000001
27525,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100000010
27657,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100000011
27887,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100001000
27888,10001000000100010010010011000000000000000001000000000000000000100000000000000011000000000000000000000000101000100001001
20150,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011000000000000000000000000000000
20808,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011000000000000000000000000000001
26199,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011001100000000101100110001000100
26355,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011001100000000101100110001000101
26242,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011001100000000101100110001000110
26298,10001000000100010010010011000000000000000001000000000000000000100000000000110000000100011001100000000101100110001000111
22337,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000000010000111000
22801,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000000010000111001
22795,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000000010000111100
23103,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000000010000111110
22352,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000000000000
21739,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001000000
21637,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001000
21741,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001001
21624,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001010
22501,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001011
22559,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001100
23056,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100000001001101
22580,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100100000000000
22746,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000000100000100100000000001
19543,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000000111000000100000
19690,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000000111000000100001
19667,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000000111000000110000
19871,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000000111000000110001
19882,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000000111000000110010
17206,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000000000
18393,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000000001
18413,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000000010
18281,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000000100
16348,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000010100
19211,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000100000
19319,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000100001
19318,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000000000100010
22115,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000100001010100
22121,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000100001010110
22123,10001000000100010010010011000000000000000001000000000000000000100000000000110000001000000010000001000100000100001010111
26270,10001000000100010010010011000000000000000001000000000000000000100000000000111011111110000000000000011000001000000000000
26325,10001000000100010010010011000000000000000001000000000000000000100000000000111011111110000000000000011000001000000000001
26319,10001000000100010010010011000000000000000001000000000000000000100000000000111011111110000000000000011000001000000000010
26323,10001000000100010010010011000000000000000001000000000000000000100000000000111011111110000000000000011000001000000000011
28106,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000010000000000110101011000000000000
28362,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000010000000000110101011000000000010
28123,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000100000000000000000000
28163,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000000000
28167,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000000001
28255,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000000010
28403,10001000000100010010010011000000000000000001000000000000010001000100000010000000001000011000000000101000000000000000011
28206,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001000
28472,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001001
28331,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001010
28330,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001100
28342,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000100001101
27538,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000101000000
28303,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000000101000001
28199,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000010000
28375,10001000000100010010010011000000000000000001000000000000010001000100000010100000010000000000000000000000000001000010001
25916,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000000000
28059,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000000001
26097,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000010000
28033,100010000001000100100100110000000000000000010000000000000000001000000000000000101000000000110000010000000000001000010001
27960,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000000100
27961,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000000101
27406,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000001000
27996,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000001001
27989,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000010010
27994,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000000011000000010011
27421,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000000000
27715,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000000010
27929,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000000100
27658,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000000110
27869,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000010000
27881,100010000001000100100100110000000000000000010000000000000000001000000000000000110000000000000000000000001010001000010001
20151,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000000000000
20489,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000000000001
20487,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110000000000000000000000000000010
26200,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010001000
26353,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010001001
26299,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010001110
26356,100010000001000100100100110000000000000000010000000000000000001000000000001100000001000110011000000001011001100010001111
22338,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001110000
22827,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001110001
23054,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000000000100001111100
22353,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000000000000
22787,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010010000
22790,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010010001
22502,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010010110
22505,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010010111
22560,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010011000
23058,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010011001
22783,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010011010
23057,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000001000001000000010011011
19542,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001000000
19903,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001000001
16331,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001000010
19668,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001100000
19858,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001100001
19864,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001100010
19873,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010000001110000001100011
17207,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000000
18400,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000001
18387,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000010
18423,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000100
18425,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000000101
16347,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000101000
18330,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000000101001
19212,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000001000000
19320,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000001000001
19296,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000000000001000100
22124,100010000001000100100100110000000000000000010000000000000000001000000000001100000010000000100000010001000001000010101110
26326,100010000001000100100100110000000000000000010000000000000000001000000000001110111111100000000000000110000010000000000010
27235,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000100000000001101010110000000000000
28107,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000100000000001101010110000000000001
28124,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001000000000000000000000
28354,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001000000000000000000001
28164,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000000
28443,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000001
28168,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000010
28414,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000011
28256,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000100
28398,100010000001000100100100110000000000000000010000000000000100010001000000100000000010000110000000001010000000000000000101
28207,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000010000
28473,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000010001
28341,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000010010
28332,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001000011000
27539,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001010000000
28316,100010000001000100100100110000000000000000010000000000000100010001000000101000000100000000000000000000000000001010000001
26098,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000100000
28045,1000100000010001001001001100000000000000000100000000000000000010000000000000001010000000001100000100000000000010000100001
27958,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000001010
27962,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000001011
27407,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000010000
28001,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000000110000000010001
27422,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000000000
27437,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000000001
27910,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000001000
27914,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000001001
27659,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000001100
27876,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000100010
27880,1000100000010001001001001100000000000000000100000000000000000010000000000000001100000000000000000000000010100010000100011
20152,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100000000000000000000000000000000
20490,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100000000000000000000000000000010
20482,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100000000000000000000000000000100
20809,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100000000000000000000000000000101
26201,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110000000010110011000100010000
26354,1000100000010001001001001100000000000000000100000000000000000010000000000011000000010001100110000000010110011000100010001
